Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club 5A,50.0,100.0,66.66666666666666,83.33333333333334,66.66666666666666,73.33333333333333,30
Physical Chess 1,33.33333333333333,50.0,80.0,60.0,80.0,60.666666666666664,27
Hong Kong Racketlon Association 1,33.33333333333333,66.66666666666666,33.33333333333333,83.33333333333334,83.33333333333334,60.0,30
X-Alpha 2,100.0,66.66666666666666,50.0,33.33333333333333,50.0,60.0,30
Uncle,66.66666666666666,50.0,100.0,50.0,20.0,57.33333333333333,29
Happy Squash 2,66.66666666666666,50.0,66.66666666666666,16.666666666666664,60.0,52.0,29
Hong Kong Football Club 5B,33.33333333333333,33.33333333333333,40.0,40.0,60.0,41.33333333333333,27
Squashathon,50.0,50.0,16.666666666666664,80.0,0.0,39.33333333333333,27
The Squash Club 1,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333,0.0,33.33333333333333,29
i-Mask Advance Squash Club 1,0.0,0.0,16.666666666666664,20.0,60.0,19.333333333333332,28
