Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
TNG 1,83.33333333333334,83.33333333333334,50.0,50.0,100.0,73.33333333333334,29
TNG 2,66.66666666666666,83.33333333333334,80.0,80.0,50.0,72.0,26
Royal Hong Kong Yacht Club Div 13,66.66666666666666,50.0,60.0,80.0,80.0,67.33333333333333,27
Greenfield,33.33333333333333,66.66666666666666,83.33333333333334,66.66666666666666,60.0,62.0,29
Arctic Circle,83.33333333333334,50.0,16.666666666666664,16.666666666666664,83.33333333333334,50.0,30
North District Sports Association 2,0.0,33.33333333333333,66.66666666666666,83.33333333333334,50.0,46.666666666666664,30
Squashathon PLZ,50.0,100.0,50.0,0.0,20.0,44.0,28
Physical Chess 4,16.666666666666664,16.666666666666664,83.33333333333334,60.0,33.33333333333333,42.0,26
Vitality Squash 3,33.33333333333333,33.33333333333333,33.33333333333333,40.0,66.66666666666666,41.33333333333333,26
M&M Squash,66.66666666666666,16.666666666666664,16.666666666666664,50.0,33.33333333333333,36.666666666666664,30
Bravo D13,83.33333333333334,50.0,16.666666666666664,20.0,0.0,34.0,27
Star River 3,16.666666666666664,16.666666666666664,50.0,50.0,16.666666666666664,29.999999999999993,30
