Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
LCC,12,12,0,53,0,0,0,0,41,19
Martinis,12,8,4,43,0,2,0,0,35,25
i-Mask Advance Squash Club 5,12,8,4,39,4,0,0,0,31,29
Tuen Mun Squash Club,12,6,6,37,0,0,0,0,31,29
Boss,12,5,7,34,0,1,0,0,29,31
Hong Kong Racketlon Association 1,12,4,8,33,0,0,0,0,29,31
HKPF Squash Team,12,2,10,27,0,1,0,0,25,35
Relay 1,12,3,9,22,0,0,0,0,19,41
