Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Perrier Sergio Tacchini KCC 1,9,9,0,32,0,0,0,0,23,4
Young Player 1B,8,5,3,20,0,0,0,0,15,9
Hong Kong Football Club 1,8,4,4,17,0,0,0,0,13,11
Young Player 1A,8,3,5,11,0,0,0,0,8,16
FWD,9,0,9,4,0,0,0,0,4,23
