Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Perrier Sergio Tacchini KCC 7,11,10,1,52,0,0,0,0,42,13
Physical Chess 2,9,8,1,37,0,0,0,0,29,16
Hong Kong Cricket Club 5,10,5,5,26,0,0,0,0,21,28
Vitality Squash 1,9,4,5,26,0,0,0,0,22,23
Hong Kong Football Club 11,10,3,7,22,0,0,0,0,19,30
KTSC,10,2,8,21,0,0,0,0,19,31
HKU 2,9,2,7,19,0,0,0,0,17,28
