Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Perrier Sergio Tacchini KCC 4,11,9,2,48,0,0,0,0,39,16
TNG 1,10,9,1,48,0,3,0,0,39,11
Hong Kong Football Club 4A,10,8,2,44,0,0,0,0,36,14
Friend Club 1,11,7,4,39,0,0,0,0,32,23
The New Generation X,11,6,5,32,0,1,0,0,26,29
Happy Squash Zang Bong,11,4,7,31,0,0,0,0,27,28
Hong Kong Football Club 4B,11,3,8,25,1,4,0,0,22,33
Smart Squash 1,11,2,9,15,7,0,0,0,13,42
United Services Recreation Club 1,10,0,10,6,0,0,0,0,6,44
