Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Perrier Sergio Tacchini KCC 5,11,10,1,53,0,1,0,0,43,12
Hong Kong Football Club 5,11,8,3,44,0,1,0,0,36,19
Friend Club 2,11,6,5,34,0,1,0,0,28,27
YLJR 1,11,3,8,29,2,1,0,0,26,29
Sha Tin Squash Rackets Club 1,11,3,8,22,2,1,0,0,19,36
Energetic,11,3,8,16,1,0,0,0,13,42
