Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Perrier Sergio Tacchini KCC 6,12,11,1,60,0,1,0,0,49,11
Hong Kong Cricket Club 3,12,10,2,55,0,0,0,0,45,15
Sha Tin Squash Rackets Club 2,12,8,4,42,1,0,0,0,34,26
Global Squash 1,12,8,4,39,0,1,3,0,34,26
Hong Kong Football Club 8A,12,5,7,33,0,0,0,0,28,32
Hong Kong Football Club 8B,12,5,7,29,1,0,0,3,24,36
TSC - Asymmetry,12,1,11,20,0,0,0,0,19,41
Friend Club 4,12,0,12,7,0,0,0,0,7,53
