Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Perrier Sergio Tacchini KCC 2B,10,10,0,44,0,0,0,0,34,16
Hong Kong Football Club 2,10,6,4,36,0,0,0,0,30,20
Perrier Sergio Tacchini KCC 2A,10,5,5,30,0,0,0,0,25,25
Young Player 2,9,2,7,18,0,0,0,0,16,29
Hong Kong Cricket Club 1,9,1,8,16,0,0,0,0,15,30
