Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Howards Folly Wine LRC Master 1,11,10,1,45,0,1,0,0,35,9
Hong Kong Football Club M1A,11,8,3,38,0,1,0,0,30,14
Hong Kong Football Club M1B,11,8,3,35,0,1,0,0,27,17
Hong Kong Cricket Club M1B,11,4,7,19,0,0,0,0,15,29
Hong Kong Cricket Club M1A,11,2,9,16,0,2,0,0,14,30
HK Club Gold,11,1,10,12,5,0,0,0,11,33
