Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
i-Mask Advance Squash Club 1,11,9,2,47,1,0,0,0,38,17
Hong Kong Cricket Club 2,11,8,3,42,0,0,0,0,34,21
Hong Kong Football Club 6A,11,7,4,38,0,0,0,0,31,24
Hong Kong Football Club 6B,11,5,6,33,0,0,0,0,28,27
Howards Folly Wine LRC Div 6,11,2,9,20,0,0,0,0,18,37
Squashathon,11,2,9,18,0,1,0,0,16,39
