Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Sha Tin 3,14,14,0,73,59,11,0,3,0,0
Hong Kong Football Club 8,14,12,2,61,49,21,3,5,0,0
Ladies Recreation Club Div 8,13,10,3,49,40,25,5,0,0,0
Striving Squash,16,7,9,46,39,41,1,2,0,0
Squashathon Zero,14,6,8,42,36,34,0,1,0,1
Physical Chess 3,14,5,9,34,29,41,1,2,0,0
TOMCAT,14,5,9,28,24,46,3,0,1,0
i-Mask Advance Squash Club 2,13,1,12,22,21,44,3,1,0,0
Kinetic 2,14,3,11,21,18,52,1,3,0,0
