Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
JESSICA L3,16,10,6,40,30,18,0,0,0,0
i-Mask Advance Squash Club L3,16,9,7,36,27,21,1,3,0,0
Hong Kong Cricket Club Rockettes,16,8,8,36,28,20,0,1,0,0
Hong Kong Football Club L3B,16,9,7,30,21,27,0,0,0,0
Hong Kong Football Club L3A,16,7,9,26,19,29,2,0,0,0
Hong Kong Football Club L3C,16,5,11,24,19,29,1,0,0,0
