Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Sha Tin 5,50.0,100.0,50.0,100.0,100.0,80.0,10
i-Mask Advance Squash Club 4,50.0,50.0,50.0,100.0,100.0,70.0,10
BOSS,0.0,50.0,100.0,50.0,100.0,60.0,10
Kinetic 3,66.66666666666666,33.33333333333333,33.33333333333333,100.0,33.33333333333333,53.33333333333333,15
The Squash Club 3,50.0,75.0,50.0,50.0,25.0,50.0,20
Star River 1,50.0,100.0,50.0,0.0,50.0,50.0,10
Global Squash 2,100.0,83.33333333333334,16.666666666666664,16.666666666666664,16.666666666666664,46.666666666666664,30
7NT,0.0,33.33333333333333,66.66666666666666,0.0,66.66666666666666,33.33333333333333,15
Tuen Mun Squash Club,66.66666666666666,0.0,0.0,33.33333333333333,66.66666666666666,33.33333333333333,15
HKCC Tuesday Night Rockers,60.0,40.0,0.0,40.0,20.0,32.0,25
Invader Squash,40.0,0.0,0.0,40.0,20.0,20.0,25
