Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Alpha CUHK,100.0,80.0,60.0,60.0,50.0,70.0,24
Sea Bear,40.0,60.0,100.0,75.0,75.0,70.0,22
Winter Warriors,75.0,25.0,75.0,66.66666666666666,100.0,68.33333333333333,18
North District Sports Association 1,50.0,100.0,50.0,100.0,33.33333333333333,66.66666666666666,18
South China Athletic Association,100.0,33.33333333333333,100.0,33.33333333333333,33.33333333333333,59.999999999999986,15
Hong Kong Football Club 12A,25.0,75.0,50.0,75.0,33.33333333333333,51.666666666666664,19
ZOMA,33.33333333333333,33.33333333333333,33.33333333333333,66.66666666666666,40.0,41.33333333333333,29
Hong Kong Football Club 12B,0.0,50.0,20.0,60.0,25.0,31.0,26
Hong Kong Racketlon Assoication 2,66.66666666666666,33.33333333333333,50.0,0.0,0.0,30.0,12
CSD Squash Team,75.0,50.0,0.0,0.0,0.0,25.0,11
Star River 2,25.0,25.0,0.0,33.33333333333333,33.33333333333333,23.333333333333332,17
Latecomers,66.66666666666666,0.0,0.0,0.0,0.0,13.333333333333332,11
