Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6
Hong Kong Football Club L1A,10,9.8818,0.1182,36.2244,100.0,100.0,0.0,0.0,0.0,0.0,0.0
Kowloon Cricket Club L1B,10,6.6688,3.3312,26.5122,100.0,0.0,67.5,32.5,0.0,0.0,0.0
Kowloon Cricket Club L1A,10,6.981,3.019,25.6504,100.0,0.0,32.5,67.5,0.0,0.0,0.0
Jessica,10,4.3312,5.6688,18.4878,100.0,0.0,0.0,0.0,100.0,0.0,0.0
Hong Kong Cricket Club L1,10,2.1182,7.8818,9.7756,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Hong Kong Football Club L1B,10,0.019,9.981,1.3496000000000001,0.0,0.0,0.0,0.0,0.0,0.0,100.0
