Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
Hong Kong Football Club L4,66.66666666666666,33.33333333333333,-50.0,100.0,37.5
Kwai Tsing District Squash Club L4,33.33333333333334,-33.33333333333333,0.0,100.0,25.000000000000004
JESSICA Mochis,50.0,50.0,0.0,0.0,25.0
Hong Kong Football Club JSA,50.0,0.0,-50.0,-50.0,-12.5
JESSICA L4,0.0,0.0,-50.0,-50.0,-25.0
Hong Kong Cricket Club Rockettes,0.0,-50.0,-50.0,0.0,-25.0
The Squash Club L4,0.0,-100.0,-100.0,-100.0,-75.0
