Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
TKO Junior 1,50.0,50.0,100.0,50.0,100.0,70.0
Squash-On,66.66666666666666,50.0,33.33333333333333,66.66666666666666,0.0,43.33333333333333
The Squash Club 4,0.0,33.33333333333334,66.66666666666667,100.0,0.0,40.0
TNG 3,66.66666666666667,50.0,50.0,-50.0,50.0,33.333333333333336
Ladies Recreation Club Div 14,66.66666666666666,66.66666666666666,0.0,33.33333333333333,-50.0,23.33333333333333
Physical Chess 5,33.33333333333333,-66.66666666666667,66.66666666666666,0.0,66.66666666666666,20.0
Fusion Squash Club 4,50.0,0.0,50.0,0.0,0.0,20.0
Royal Hong Kong Yacht Club Div 14,16.666666666666657,16.666666666666657,0.0,50.0,0.0,16.666666666666657
RELAY 2,25.0,0.0,0.0,50.0,-50.0,5.0
8 Virtues + 1,33.33333333333333,-16.666666666666657,-33.33333333333333,66.66666666666667,-100.0,-10.0
North District Sports Association 2,0.0,0.0,-50.0,50.0,-100.0,-20.0
Hong Kong Football Club 14,16.666666666666657,0.0,-33.33333333333334,-100.0,-50.0,-33.333333333333336
