Home Team,Away Team,Venue,Match Week,Date
Squashathon M+,Hong Kong Football Club M1B,Masters - Cornwall Street Squash Centre,4,2025-10-23
Hong Kong Cricket Club M1A,Hong Kong Football Club M1A,Hong Kong Cricket Club,4,2025-10-23
