Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
The Squash Club 3,66.66666666666667,33.33333333333334,66.66666666666667,33.33333333333334,66.66666666666667,53.333333333333336
Tuen Mun Squash Club,50.0,100.0,100.0,0.0,-50.0,40.0
HKCC Tuesday Night Rockers,20.0,0.0,80.0,20.0,40.0,32.0
Invader Squash,25.0,0.0,25.0,25.0,0.0,15.0
Global Squash 2,0.0,-30.0,30.0,30.0,30.0,12.0
7NT,0.0,-33.33333333333333,33.33333333333334,100.0,-66.66666666666666,6.666666666666671
Star River 1,-50.0,-33.33333333333334,50.0,33.33333333333333,16.666666666666657,3.3333333333333286
Kinetic 3,-26.666666666666657,26.66666666666667,46.66666666666667,-40.0,6.666666666666671,2.6666666666666714
BOSS,0.0,-50.0,0.0,0.0,0.0,-10.0
Sha Tin 5,0.0,0.0,-50.0,-50.0,0.0,-20.0
i-Mask Advance Squash Club 4,0.0,50.0,0.0,-100.0,-50.0,-20.0
