Home Team,Away Team,Venue,Match Week,Date
Energy Squash Club 2,Energy Squash Club 1,HK Squash Centre,11,2025-01-17
Sha Tin 6,HKIS Div 13,Cornwall Street Squash Centre,11,2025-01-17
Kinetic 4,SocGen Squash,Pei Ho Street Sports Centre,11,2025-01-17
i-Mask Advance Squash Club 5,Fusion Squash Club 2,Cornwall Street Squash Centre,11,2025-01-17
Happy Squash 4,X-Alpha 5,Yeung Uk Road Sports Centre,11,2025-01-17
Yuen Long District Sports Association Limited,Electrify Squash Div 13,Tai Kiu Market Squash Courts,11,2025-01-17
