Home Team,Away Team,Venue,Match Week,Date
Hong Kong Football Club L4,JESSICA Smashin' Mochi,Hong Kong Football Club,11,2025-01-17
i-Mask Advance Squash Club L4,Hong Kong Cricket Club L4,Cornwall Street Squash Centre,11,2025-01-17
Electrify Squash Ladies,Hong Kong Football Club JSA,HK Squash Centre,11,2025-01-17
