Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club M3A,4,3,1,18,15,5,0,0,0,0
Kowloon Cricket Club M3,3,3,0,16,13,2,0,0,0,0
Hong Kong Cricket Club M3,3,2,1,11,9,6,0,0,0,0
Hong Kong Football Club M3B,3,2,1,10,8,7,0,0,0,0
Royal Hong Kong Yacht Club M3,3,1,2,8,7,8,0,0,0,0
Titlows Squash Master,4,1,3,7,6,14,0,5,0,0
OSF,4,0,4,2,2,18,5,0,0,0
