Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club M1A,4,4,0,14,10,2,0,1,0,0
Hong Kong Cricket Club M1A,3,2,1,9,7,2,0,1,0,0
Hong Kong Football Club M1B,3,2,1,7,5,4,0,1,0,0
Hong Kong Cricket Club M1B,3,0,3,2,2,7,3,0,0,0
Squashathon M+,3,0,3,0,0,9,0,0,0,0
