Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
JESSICA L4,4,4,0,17,13,3,0,1,0,1
Hong Kong Cricket Club L4,4,3,1,12,9,7,1,3,0,0
The Squash Club L4,3,2,1,10,8,4,0,0,0,0
JESSICA Mochis,3,2,1,9,7,5,1,0,0,0
Hong Kong Cricket Club Rockettes,4,2,2,8,6,10,0,1,0,0
Hong Kong Football Club L4,4,1,3,7,6,10,0,0,0,0
Hong Kong Football Club JSA,3,1,2,6,5,7,3,0,0,0
Squashathon Ladies,3,1,2,5,5,7,0,0,1,0
Kwai Tsing District Squash Club L4,4,0,4,5,5,11,0,0,0,0
