Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Cricket Club L3,3,3,0,10,7,5,0,1,0,0
JESSICA L3,3,2,1,10,8,4,0,0,0,0
Hong Kong Football Club L3B,3,2,1,10,8,4,1,0,0,0
Hong Kong Football Club L3A,3,1,2,6,5,7,0,0,0,0
Hong Kong Football Club L3C,4,0,4,4,4,12,0,0,0,0
