Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club M2B,100.0,75.0,25.0,100.0,75.0,16
Hong Kong Football Club M2A,71.42857142857143,57.14285714285714,83.33333333333334,83.33333333333334,73.80952380952381,26
Hong Kong Cricket Club M2B,40.0,60.0,80.0,25.0,51.25,19
Ladies Recreation Club M2A,100.0,40.0,20.0,33.33333333333333,48.33333333333333,18
Hong Kong Cricket Club M2A,50.0,50.0,25.0,50.0,43.75,16
Ladies Recreation Club M2B,0.0,25.0,33.33333333333333,0.0,14.583333333333332,12
