Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
Hong Kong Football Club L2B,0.0,-100.0,100.0,0.0,0.0
Hong Kong Football Club L2A,0.0,0.0,100.0,-100.0,0.0
Kowloon Cricket Club L2,-66.66666666666666,0.0,66.66666666666667,-66.66666666666666,-16.666666666666657
JESSICA L2,0.0,-100.0,0.0,-100.0,-50.0
Hong Kong Cricket Club L2,0.0,-100.0,-50.0,-100.0,-62.5
