Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc
Hong Kong Cricket Club L4,0.0,0.0,50.0,16.666666666666657
i-Mask Advance Squash Club L4,0.0,0.0,0.0,0.0
JESSICA L4,0.0,-50.0,0.0,-16.66666666666667
Hong Kong Football Club L4,-50.0,-50.0,-100.0,-66.66666666666667
