Team,Played,Won,Lost,Points
i-Mask Advance Squash Club 1,11,9,2,47
Hong Kong Cricket Club 2,11,8,3,42
Hong Kong Football Club 6A,11,7,4,38
Hong Kong Football Club 6B,11,5,6,33
Howards Folly Wine LRC Div 6,11,2,9,20
Squashathon,11,2,9,18
