Team,Played,Won,Lost,Points
Perrier Sergio Tacchini KCC 6,12,11,1,60
Hong Kong Cricket Club 3,12,10,2,55
Sha Tin Squash Rackets Club 2,12,8,4,42
Global Squash 1,12,8,4,39
Hong Kong Football Club 8A,12,5,7,33
Hong Kong Football Club 8B,12,5,7,29
TSC - Asymmetry,12,1,11,20
Friend Club 4,12,0,12,7
