Team,Played,Won,Lost,Points
Global Squash 2,12,11,1,60
Hong Kong Football Club 16,12,10,2,55
Hong Kong Racketlon Association 2,12,10,2,52
Winter Warriors,12,9,3,52
South China Athletic Association,12,7,5,45
Sha Tin Squash Rackets Club 5,12,6,6,40
PSC,12,5,7,34
Kinetic 4,12,6,6,33
MASS,12,4,8,25
Craigengower Cricket Club,12,3,9,16
Latecomers,12,1,11,12
CSD,12,0,12,-2
