Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
Hong Kong Cricket Club M2A,42.857142857142854,23.80952380952381,-23.809523809523803,23.333333333333336,16.54761904761905
Hong Kong Football Club M2B,55.55555555555556,5.555555555555557,-35.0,20.0,11.527777777777786
Hong Kong Football Club M2A,-11.904761904761912,23.80952380952381,3.333333333333343,-16.666666666666657,-0.3571428571428612
Hong Kong Cricket Club M2B,4.166666666666671,-4.166666666666657,15.0,-19.047619047619044,-1.0119047619047592
Ladies Recreation Club M2A,4.166666666666657,-8.333333333333329,-2.3809523809523796,-6.666666666666671,-3.3035714285714377
Ladies Recreation Club M2B,-12.5,-17.5,33.33333333333333,-25.0,-5.416666666666668
