Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Kowloon Cricket Club 6A,25.0,0.0,25.0,37.5,-25.0,12.5
Social Squash Team,0.0,37.5,0.0,25.0,0.0,12.5
United Services Recreation Club 2,11.1111111111111,33.33333333333334,33.33333333333333,11.111111111111128,-33.33333333333334,11.111111111111114
Hong Kong Football Club 6C,-42.857142857142854,14.285714285714285,42.857142857142854,0.0,28.57142857142857,8.57142857142857
Kowloon Cricket Club 6B,0.0,-12.5,12.5,37.5,0.0,7.5
Global Squash 1,0.0,-25.0,12.5,12.5,25.0,5.0
Hong Kong Cricket Club 4,11.111111111111114,0.0,11.1111111111111,0.0,-11.1111111111111,2.2222222222222285
Hong Kong Football Club 6B,5.357142857142861,-5.357142857142854,-5.357142857142854,19.642857142857146,-12.5,0.3571428571428541
Friend Club 3,11.11111111111111,11.111111111111107,-11.111111111111107,-11.111111111111107,-30.555555555555557,-6.111111111111107
Hong Kong Football Club 6A,-50.0,-21.42857142857143,-5.357142857142861,7.142857142857139,-5.357142857142861,-15.000000000000007
