Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club M2B,11,9,2,40,31,13,0,2,0,0
Hong Kong Football Club M2A,11,9,2,36,27,17,0,2,0,0
Hong Kong Cricket Club M2A,11,6,5,28,22,22,0,0,0,0
Hong Kong Cricket Club M2B,11,5,6,27,22,22,1,2,0,0
Ladies Recreation Club M2A,11,2,9,20,18,26,1,1,0,1
Ladies Recreation Club M2B,11,2,9,13,12,32,5,0,1,0
