Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Kowloon Cricket Club L1B,Kowloon Cricket Club,2.2,1.6,0.6000000000000001
Kowloon Cricket Club L1A,Kowloon Cricket Club,2.2,1.8,0.40000000000000013
Hong Kong Football Club L1B,Hong Kong Football Club,0.2,0.2,0.0
Hong Kong Football Club L1A,Hong Kong Football Club,2.2,2.8,-0.5999999999999996
Hong Kong Cricket Club L1,Hong Kong Cricket Club,0.6,1.2,-0.6
Jessica,HK Squash Centre,1.2,1.8,-0.6000000000000001
