Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Physical Chess 2,Cornwall Street Squash Centre,2.625,1.625,1.0
Hong Kong Cricket Club 3,Hong Kong Cricket Club,3.375,2.625,0.75
Kowloon Cricket Club 8,Kowloon Cricket Club,3.5,2.875,0.625
Hong Kong Cricket Club 4,Hong Kong Cricket Club,2.125,1.875,0.25
Hong Kong Football Club 8B,Hong Kong Football Club,1.375,1.125,0.25
Sha Tin Squash Rackets Club 2,Cornwall Street Squash Centre,2.0,2.25,-0.25
United Services Recreation Club 2,United Services Recreation Club,2.75,3.0,-0.25
Hong Kong Football Club 8A,Hong Kong Football Club,3.0,3.375,-0.375
Global Squash 1,HK Squash Centre,2.25,3.25,-1.0
