Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Kinetic 2,HK Squash Centre,3.75,3.125,0.625
Hong Kong Football Club 13,Hong Kong Football Club,3.125,2.75,0.375
Centre Squash,HK Squash Centre,0.75,0.625,0.125
Greenfield,Cornwall Street Squash Centre,3.625,3.5,0.125
ATM,Cornwall Street Squash Centre,1.875,2.0,-0.125
BOSS,Cornwall Street Squash Centre,1.625,1.875,-0.25
Kowloon Cricket Club 13,Kowloon Cricket Club,3.125,3.375,-0.25
Friend Club 5,Cornwall Street Squash Centre,2.75,3.125,-0.375
i-Mask Advance Squash Club 5,Cornwall Street Squash Centre,1.625,2.375,-0.75
