Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Humphrey Squash,Tsing Yi Sports Centre,2.6666666666666665,2.6666666666666665,0.0
Yuen Long District Sports Association Limited,Yuen Long Jockey Club Squash Courts,1.0,1.0,0.0
North District Sports Association 2,Pei Ho Street Sports Centre,3.7777777777777777,4.0,-0.22222222222222232
Bravo,Cornwall Street Squash Centre,2.5555555555555554,3.111111111111111,-0.5555555555555558
HK Squash Gear,Cornwall Street Squash Centre,0.3333333333333333,1.0,-0.6666666666666667
X-Alpha 5,Cornwall Street Squash Centre,2.6666666666666665,3.3333333333333335,-0.666666666666667
Squashathon 1,Cornwall Street Squash Centre,2.888888888888889,3.7777777777777777,-0.8888888888888888
