Team,Played,Won,Lost,Points
Kowloon Cricket Club M3,10,9,1,47
Hong Kong Football Club M3A,10,7,3,44
Hong Kong Cricket Club M3,10,7,3,41
Hong Kong Football Club M3B,10,7,3,36
Royal Hong Kong Yacht Club M3,10,4,6,29
Titlows Squash Master,11,1,10,10
OSF,11,1,10,9
