Team,Played,Won,Lost,Points
Kowloon Cricket Club 6B,12,11,1,60
Hong Kong Football Club 6A,12,8,4,44
Uncles,12,8,4,44
Kowloon Cricket Club 6A,12,8,4,43
Hong Kong Football Club 6B,12,7,5,39
Hong Kong Football Club 6C,12,7,5,36
Ladies Recreation Club Div 6,12,6,6,32
Fusion Squash Club 1,12,5,7,31
Hong Kong Cricket Club D6,12,3,9,27
Global Squash 1,12,2,10,25
Electrify Squash Div 6,12,4,8,24
X-Alpha 3,12,3,9,24
