Team,Played,Won,Lost,Points
X-Alpha 1,12,11,1,60
Kowloon Cricket Club 3B,12,8,4,43
Happy Squash 1,12,8,4,43
Hong Kong Football Club 3A,12,6,6,35
NEXUS 1,11,4,7,28
Kowloon Cricket Club 3A,11,3,8,26
United Services Recreation Club 1,12,4,8,24
Hong Kong Football Club 3B,12,3,9,23
