Team,Played,Won,Lost,Points
Sha Tin 3,11,9,2,49
i-Mask Advance Squash Club 2,10,9,1,46
Squashathon Zero,10,6,4,35
Physical Chess 3,10,6,4,34
Kinetic 2,10,3,7,25
TOMCAT,11,3,8,24
LONGVIEW,10,0,10,2
