Team,Played,Won,Lost,Points
Royal Hong Kong Yacht Club Div 12,11,8,3,49
Physical Chess 4,11,9,2,47
Star River 1,10,8,2,43
Sha Tin 5,10,8,2,40
Winter Warriors,10,6,4,34
Global Squash 2,11,6,5,34
Hong Kong Football Club 12A,11,5,6,30
Hong Kong Football Club 12B,11,5,6,29
SKCSC Div 12,11,2,9,18
CSD Squash Team,11,1,10,15
Latecomers,11,1,10,13
