Team,Played,Won,Lost,Points
i-Mask Advance Squash Club 5,11,10,1,48
The Zero Squash Club D11,11,9,2,47
Electrify Squash Div 11,11,8,3,43
7NT,11,8,3,40
Alpha CUHK,11,8,3,38
GMDBB,10,7,3,37
South China Athletic Association,11,4,7,28
ZOMA,11,2,9,21
Sea Bear,10,2,8,20
Tuen Mun Squash Club,11,1,10,17
Invader Squash,10,1,9,15
