Team,Played,Won,Lost,Points
X-Alpha 2,12,9,3,48
Kowloon Cricket Club 4,11,8,3,46
YLJR,11,8,3,43
TNGX,12,6,6,42
Hong Kong Football Club 4B,12,7,5,37
Sha Tin 1,11,7,4,36
Hong Kong Football Club 4A,12,5,7,33
Hong Kong Cricket Club D4A,11,4,7,24
The Squash Club 1,12,2,10,22
Hong Kong Cricket Club D4B,12,2,10,17
