Team,Played,Won,Lost,Points
Royal Hong Kong Yacht Club Div 14,12,10,2,58
The Squash Club 4,12,9,3,52
North District Sports Association 2,12,9,3,51
Physical Chess 5,12,9,3,49
8 Virtues + 1,12,7,5,40
RELAY 2,12,6,6,36
TKO Junior 1,12,6,6,34
Hong Kong Football Club 14,12,6,6,33
TNG 3,12,5,7,23
Squash-On,12,3,9,21
Ladies Recreation Club Div 14,12,2,10,21
Fusion Squash Club 4,12,0,12,3
