Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Physical Chess 2,100.0,100.0,100.0,100.0,0.0,80.0,5
Hong Kong Football Club 7B,50.0,100.0,50.0,50.0,50.0,60.0,10
Hong Kong Football Club 7A,75.0,50.0,75.0,50.0,50.0,60.0,20
UST,100.0,100.0,33.33333333333333,33.33333333333333,33.33333333333333,59.999999999999986,15
Xavier,50.0,100.0,50.0,50.0,0.0,50.0,8
Hong Kong Cricket Club D7B,0.0,66.66666666666666,66.66666666666666,66.66666666666666,50.0,49.99999999999999,14
Social Squash Team,25.0,0.0,25.0,75.0,66.66666666666666,38.33333333333333,19
Hong Kong Cricket Club D7A,33.33333333333333,33.33333333333333,33.33333333333333,66.66666666666666,0.0,33.33333333333333,13
Thunder 1,50.0,50.0,50.0,0.0,0.0,30.0,10
Kinetic 1,0.0,0.0,0.0,0.0,100.0,20.0,15
i-Mask Advance Squash Club 1,100.0,0.0,0.0,0.0,0.0,20.0,5
