Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
The Squash Club 3,66.66666666666667,33.33333333333334,66.66666666666667,33.33333333333334,66.66666666666667,53.333333333333336
Tuen Mun Squash Club,50.0,100.0,100.0,0.0,-50.0,40.0
HKCC Tuesday Night Rockers,15.0,10.0,75.0,10.0,55.0,33.0
Global Squash 2,0.0,-46.66666666666667,46.66666666666666,46.66666666666666,46.66666666666666,18.666666666666657
Invader Squash,25.0,0.0,25.0,25.0,0.0,15.0
7NT,0.0,-33.33333333333333,33.33333333333334,100.0,-66.66666666666666,6.666666666666671
Kinetic 3,-26.666666666666657,26.66666666666667,46.66666666666667,-40.0,6.666666666666671,2.6666666666666714
Star River 1,-100.0,-33.33333333333334,0.0,33.33333333333333,66.66666666666666,-6.666666666666671
BOSS,0.0,-50.0,0.0,0.0,0.0,-10.0
Sha Tin 5,0.0,0.0,-50.0,-50.0,0.0,-20.0
