Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Star River 1,20,18,2,97,0,10,0,0,79,21
Alpha CUHK,20,15,5,84,0,5,0,0,69,31
i-Mask Advance Squash Club 5,20,12,8,70,5,16,0,0,58,42
Sha Tin Squash Rackets Club Team 4,20,7,13,56,1,11,0,1,49,51
Hong Kong Racketlon Association 2,20,7,13,39,5,3,0,0,32,68
Craigengower Cricket Club,20,1,19,13,34,0,1,0,13,87
