Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Sergio Tacchini KCC 4,21,20,1,102,1,6,0,1,82,23
Happy Squash 1,21,17,4,95,0,2,0,0,78,27
Friend Club 1,21,15,6,82,2,0,0,8,67,38
Hong Kong Football Club 4A,21,12,9,73,0,0,1,2,62,43
The New Generation X,21,8,13,55,0,8,0,0,47,58
Hong Kong Football Club 4B,21,6,15,44,2,1,0,0,38,67
United Services Recreation Club 1,21,1,20,22,1,1,0,5,21,84
TNG 1,21,5,16,15,15,3,15,0,25,80
