Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
United Services Recreation Club 2,21,18,3,101,1,0,0,0,83,22
Friend Club 4,21,16,5,83,3,0,1,0,68,37
Hong Kong Football Club 10A,21,11,10,67,0,1,0,0,56,49
Hong Kong Football Club 10B,21,10,11,66,0,1,0,0,56,49
Social Squash Team,21,12,9,65,0,0,0,0,53,52
Twister 2,21,8,13,48,0,0,0,1,40,65
The Hong Kong Jockey Club Div 10,21,6,15,41,0,0,0,0,35,70
Friend Club 3,21,3,18,32,0,2,0,0,29,76
