Home Team,Away Team,Venue,Match Week,Date
Hong Kong Football Club M1B,Squashathon M+,Masters - HK Squash Centre,9,2025-11-27
Hong Kong Football Club M1A,Hong Kong Cricket Club M1A,Masters - HK Squash Centre,9,2025-11-27
