Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc
Hong Kong Football Club L1,50.0,100.0,50.0,66.66666666666666
JESSICA L1,-33.33333333333334,100.0,50.0,38.88888888888888
Hong Kong Cricket Club L1,50.0,50.0,0.0,33.333333333333336
Kowloon Cricket Club L1A,-100.0,0.0,0.0,-33.33333333333333
