Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
JESSICA L3,-100.0,0.0,50.0,0.0,-12.5
Hong Kong Cricket Club L3,-100.0,-50.0,50.0,-50.0,-37.5
