Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Kowloon Cricket Club L2B,7,7,0,29,22,6,0,5,0,0
Hong Kong Football Club L2B,7,6,1,28,22,6,0,11,0,0
Hong Kong Cricket Club L2,7,3,4,18,15,13,0,11,0,0
Hong Kong Football Club L2A,7,3,4,18,15,13,0,7,0,0
Kowloon Cricket Club L2A,7,2,5,12,10,18,10,4,0,0
JESSICA L2 [withdrawal],7,0,7,0,0,28,28,0,0,0
