Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5
Hong Kong Football Club M1B,16,12.121024204840968,3.8789757951590316,47.43128625725145,100.0,90.35807161432287,9.641928385677137,0.0,0.0,0.0
Hong Kong Football Club M1A,16,11.840168033606721,4.159831966393279,42.56151230246049,99.99999999999999,9.641928385677137,90.01800360072014,0.34006801360272054,0.0,0.0
Hong Kong Cricket Club M1B,16,7.833566713342669,8.16643328665733,31.506901380276055,100.0,0.0,0.34006801360272054,99.499899979996,0.16003200640128026,0.0
Hong Kong Cricket Club M1A,16,5.145629125825165,10.854370874174835,22.876175235047008,97.31946389277856,0.0,0.0,0.16003200640128026,97.15943188637728,2.680536107221444
Ladies Recreation Club M1,16,3.0596119223844767,12.940388077615523,15.624124824964994,2.680536107221444,0.0,0.0,0.0,2.680536107221444,97.31946389277856
