Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7
The Hong Kong Jockey Club Div 10,18,14.90238047609522,3.097619523904781,82.71134226845369,100.0,99.97999599919984,0.020004000800160033,0.0,0.0,0.0,0.0,0.0
Banbil,18,11.538507701540308,6.461492298459692,68.13562712542509,100.0,0.020004000800160033,61.512302460492094,27.385477095419088,11.082216443288658,0.0,0.0,0.0
RELAY 1,18,11.962592518503701,6.037407481496299,65.09181836367273,100.0,0.0,25.925185037007402,42.568513702740546,31.50630126025205,0.0,0.0,0.0
United Services Recreation Club 3,18,11.988397679535908,6.0116023204640925,63.09201840368074,100.0,0.0,12.54250850170034,30.046009201840366,57.41148229645929,0.0,0.0,0.0
Bravo D10,18,6.074414882976596,11.925585117023404,41.34746949389878,0.0,0.0,0.0,0.0,0.0,61.532306461292265,38.46769353870774,0.0
Sha Tin 4,18,4.851370274054811,13.148629725945188,40.397879575915184,0.0,0.0,0.0,0.0,0.0,38.46769353870774,61.532306461292265,0.0
Craigengower Cricket Club,18,1.6823364672934586,16.31766353270654,17.22384476895379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
