Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Football Club 3A,v,Hong Kong Football Club 3B,Hong Kong Football Club,19:00,"1-4(0-3,3-0,1-3,2-3,0-3)",1,03/10/2023
Young Player 3,v,Happy Squash 1,HK Squash Centre,19:00,"2-3(0-3,1-3,3-0,3-0,0-3)",1,03/10/2023
Kowloon Cricket Club 3,v,[BYE],,,,1,03/10/2023
Kowloon Cricket Club 3,v,Hong Kong Football Club 3A,Kowloon Cricket Club,19:00,"3-2(0-3,2-3,3-1,3-0,3-0)",2,10/10/2023
Young Player 3,v,Hong Kong Football Club 3B,HK Squash Centre,19:00,"3-2(0-3,3-2,3-0,1-3,3-1)",2,10/10/2023
Happy Squash 1,v,[BYE],,,,2,10/10/2023
Happy Squash 1,v,Hong Kong Football Club 3B,Cornwall Street Squash Centre,19:00,"2-3(3-1,3-1,2-3,0-3,2-3)",3,17/10/2023
Young Player 3,v,Kowloon Cricket Club 3,HK Squash Centre,19:00,"0-5(1-3,0-3,2-3,0-3,0-3)",3,17/10/2023
Hong Kong Football Club 3A,v,[BYE],,,,3,17/10/2023
Hong Kong Football Club 3A,v,Young Player 3,Hong Kong Football Club,19:00,"4-1(3-2,3-0,3-1,2-3,3-0)",4,31/10/2023
Kowloon Cricket Club 3,v,Happy Squash 1,Kowloon Cricket Club,19:00,"2-3(0-3,3-0,3-0,CR,CR)",4,31/10/2023
Hong Kong Football Club 3B,v,[BYE],,,,4,31/10/2023
Kowloon Cricket Club 3,v,Hong Kong Football Club 3B,Kowloon Cricket Club,19:00,"4-1(1-3,3-0,3-0,3-0,3-0)",5,07/11/2023
Happy Squash 1,v,Hong Kong Football Club 3A,Cornwall Street Squash Centre,19:00,"2-3(2-3,3-0,0-3,0-3,CR)",5,07/11/2023
Young Player 3,v,[BYE],,,,5,07/11/2023
Hong Kong Football Club 3B,v,Hong Kong Football Club 3A,Hong Kong Football Club,19:00,"4-1(3-0,2-3,3-0,3-1,3-1)",6,14/11/2023
Happy Squash 1,v,Young Player 3,Cornwall Street Squash Centre,19:00,"2-3(3-0,3-1,0-3,0-3,0-3)",6,14/11/2023
Kowloon Cricket Club 3,v,[BYE],,,,6,14/11/2023
Hong Kong Football Club 3A,v,Kowloon Cricket Club 3,HK Squash Centre,19:00,"1-4(3-0,1-3,0-3,0-3,CR)",7,21/11/2023
Hong Kong Football Club 3B,v,Young Player 3,HK Squash Centre,19:00,"2-3(3-0,3-0,0-3,1-3,0-3)",7,21/11/2023
Happy Squash 1,v,[BYE],,,,7,21/11/2023
Hong Kong Football Club 3B,v,Happy Squash 1,Hong Kong Football Club,19:00,"3-2(0-3,3-2,3-2,3-0,CR)",8,05/12/2023
Kowloon Cricket Club 3,v,Young Player 3,Kowloon Cricket Club,19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",8,05/12/2023
Hong Kong Football Club 3A,v,[BYE],,,,8,05/12/2023
Young Player 3,v,Hong Kong Football Club 3A,HK Squash Centre,19:00,"2-3(0-3,2-3,3-0,3-0,1-3)",9,12/12/2023
Happy Squash 1,v,Kowloon Cricket Club 3,Cornwall Street Squash Centre,19:00,"2-3(3-1,0-3,0-3,0-3,CR)",9,12/12/2023
Hong Kong Football Club 3B,v,[BYE],,,,9,12/12/2023
Hong Kong Football Club 3B,v,Kowloon Cricket Club 3,Hong Kong Football Club,19:00,"0-5(0-3,1-3,1-3,CR,CR)",10,02/01/2024
Hong Kong Football Club 3A,v,Happy Squash 1,Hong Kong Football Club,19:00,"4-1(3-2,3-0,3-2,3-1,CR)",10,02/01/2024
Young Player 3,v,[BYE],,,,10,02/01/2024
Hong Kong Football Club 3A,v,Hong Kong Football Club 3B,Hong Kong Football Club,19:00,"1-4(1-3,1-3,1-3,1-3,3-2)",11,09/01/2024
Young Player 3,v,Happy Squash 1,HK Squash Centre,19:00,"2-3(0-3,2-3,3-0,1-3,3-0)",11,09/01/2024
Kowloon Cricket Club 3,v,[BYE],,,,11,09/01/2024
Hong Kong Football Club 3A,v,Kowloon Cricket Club 3,Hong Kong Football Club,19:00,"2-3(1-3,3-2,0-3,0-3,CR)",12,16/01/2024
Young Player 3,v,Hong Kong Football Club 3B,HK Squash Centre,19:00,"3-2(3-2,3-2,3-0,2-3,0-3)",12,16/01/2024
Happy Squash 1,v,[BYE],,,,12,16/01/2024
Happy Squash 1,v,Hong Kong Football Club 3B,Cornwall Street Squash Centre,19:00,"2-3(3-0,0-3,1-3,0-3,CR)",13,23/01/2024
Young Player 3,v,Kowloon Cricket Club 3,HK Squash Centre,19:00,"2-3(2-3,3-2,0-3,1-3,CR)",13,23/01/2024
Hong Kong Football Club 3A,v,[BYE],,,,13,23/01/2024
Hong Kong Football Club 3A,v,Young Player 3,Hong Kong Football Club,19:00,"4-1(3-0,1-3,3-1,3-0,CR)",14,30/01/2024
Kowloon Cricket Club 3,v,Happy Squash 1,Kowloon Cricket Club,19:00,"4-1(0-3,3-1,3-2,3-0,3-0)",14,30/01/2024
Hong Kong Football Club 3B,v,[BYE],,,,14,30/01/2024
Kowloon Cricket Club 3,v,Hong Kong Football Club 3B,Kowloon Cricket Club,19:00,"3-2(0-3,3-0,1-3,3-1,CR)",15,20/02/2024
