Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Squashathon Zero,v,Hong Kong Cricket Club 6,Cornwall Street Squash Centre,19:00,"2-3(3-0,0-3,3-0,0-3,1-3)",6,17/11/2023
MERCURY,v,Kinetic 1,HK Squash Centre,19:00,"4-1(0-3,3-1,3-0,3-0,3-0)",6,17/11/2023
i-Mask Advance Squash Club 3,v,Ladies Recreation Club Div 12,Cornwall Street Squash Centre,19:00,"4-1(3-0,2-3,3-0,3-0,CR)",6,17/11/2023
Ladies Recreation Club Div 12,v,MERCURY,Ladies Recreation Club,19:00,"4-1(3-2,0-3,3-1,3-2,3-2)",7,24/11/2023
Kinetic 1,v,Squashathon Zero,Tai Kiu Market Squash Courts,19:00,"1-4(0-3,1-3,3-1,0-3,1-3)",7,24/11/2023
Hong Kong Cricket Club 6,v,Studio Pro,Hong Kong Cricket Club,19:00,"5-0(CR,CR,CR,CR,CR)",7,24/11/2023
Sha Tin Squash Rackets Club 3,v,i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,19:00,"2-3(1-3,0-3,3-0,2-3,3-0)",7,24/11/2023
Hong Kong Cricket Club 6,v,Sha Tin Squash Rackets Club 3,Hong Kong Cricket Club,19:00,"5-0(3-0,3-1,3-0,3-0,CR)",8,08/12/2023
Kinetic 1,v,Studio Pro,Yuen Long Jockey Club Squash Courts,19:00,"3-2(3-0,3-2,3-0,2-3,0-3)",8,08/12/2023
Ladies Recreation Club Div 12,v,Squashathon Zero,Ladies Recreation Club,19:00,"1-4(0-3,1-3,3-2,CR,CR)",8,08/12/2023
i-Mask Advance Squash Club 3,v,MERCURY,Cornwall Street Squash Centre,19:00,"3-2(3-0,3-0,3-0,0-3,0-3)",8,08/12/2023
Squashathon Zero,v,MERCURY,Cornwall Street Squash Centre,19:00,"4-1(3-2,3-0,0-3,3-2,3-0)",9,15/12/2023
Studio Pro,v,Ladies Recreation Club Div 12,Java Road Sports Centre,19:00,"5-0(CR,CR,CR,CR,CR)",9,15/12/2023
Sha Tin Squash Rackets Club 3,v,Kinetic 1,Cornwall Street Squash Centre,19:00,"4-1(0-3,3-1,3-0,3-0,3-0)",9,15/12/2023
Hong Kong Cricket Club 6,v,i-Mask Advance Squash Club 3,Hong Kong Cricket Club,19:00,"3-2(1-3,3-0,3-2,3-1,0-3)",9,15/12/2023
Kinetic 1,v,Hong Kong Cricket Club 6,Yuen Long Jockey Club Squash Courts,19:00,"2-3(2-3,1-3,3-1,1-3,3-1)",10,05/01/2024
Ladies Recreation Club Div 12,v,Sha Tin Squash Rackets Club 3,Ladies Recreation Club,19:00,"0-5(1-3,1-3,0-3,1-3,0-3)",10,05/01/2024
MERCURY,v,Studio Pro,HK Squash Centre,19:00,"2-3(0-3,2-3,3-0,3-1,0-3)",10,05/01/2024
i-Mask Advance Squash Club 3,v,Squashathon Zero,Cornwall Street Squash Centre,19:00,"3-2(3-0,2-3,3-1,3-0,2-3)",10,05/01/2024
Studio Pro,v,Squashathon Zero,Java Road Sports Centre,19:00,"1-4(1-3,0-3,1-3,3-1,CR)",11,12/01/2024
Sha Tin Squash Rackets Club 3,v,MERCURY,Cornwall Street Squash Centre,19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",11,12/01/2024
Hong Kong Cricket Club 6,v,Ladies Recreation Club Div 12,Hong Kong Cricket Club,19:00,"4-1(3-1,3-0,3-2,3-1,0-3)",11,12/01/2024
Kinetic 1,v,i-Mask Advance Squash Club 3,Yuen Long Jockey Club Squash Courts,19:00,"1-4(1-3,0-3,0-3,0-3,3-2)",11,12/01/2024
Ladies Recreation Club Div 12,v,Kinetic 1,Ladies Recreation Club,19:00,"2-3(3-0,2-3,3-1,CR,CR)",12,19/01/2024
MERCURY,v,Hong Kong Cricket Club 6,HK Squash Centre,19:00,"2-3(0-3,1-3,0-3,3-0,3-2)",12,19/01/2024
Squashathon Zero,v,Sha Tin Squash Rackets Club 3,Cornwall Street Squash Centre,19:00,"4-1(3-1,3-2,3-0,3-0,0-3)",12,19/01/2024
i-Mask Advance Squash Club 3,v,Studio Pro,Cornwall Street Squash Centre,19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",12,19/01/2024
Sha Tin Squash Rackets Club 3,v,Studio Pro,Pei Ho Street Sports Centre,19:00,"4-1(1-3,3-0,3-1,3-0,CR)",13,26/01/2024
Hong Kong Cricket Club 6,v,Squashathon Zero,Hong Kong Cricket Club,19:00,"2-3(0-3,1-3,1-3,3-2,3-2)",13,26/01/2024
Kinetic 1,v,MERCURY,Yuen Long Jockey Club Squash Courts,19:00,"4-1(2-3,3-2,3-0,3-0,3-2)",13,26/01/2024
Ladies Recreation Club Div 12,v,i-Mask Advance Squash Club 3,Ladies Recreation Club,19:00,"1-4(0-3,0-3,0-3,3-0,0-3)",13,26/01/2024
MERCURY,v,Ladies Recreation Club Div 12,HK Squash Centre,19:00,"5-0(CR,CR,CR,CR,CR)",14,02/02/2024
Squashathon Zero,v,Kinetic 1,Cornwall Street Squash Centre,19:00,"4-1(0-3,3-1,3-1,3-0,CR)",14,02/02/2024
Studio Pro,v,Hong Kong Cricket Club 6,Java Road Sports Centre,19:00,"0-5(1-3,1-3,1-3,0-3,0-3)",14,02/02/2024
i-Mask Advance Squash Club 3,v,Sha Tin Squash Rackets Club 3,Cornwall Street Squash Centre,19:00,"3-2(3-0,0-3,3-0,3-1,0-3)",14,02/02/2024
Sha Tin Squash Rackets Club 3,v,Hong Kong Cricket Club 6,Pei Ho Street Sports Centre,19:00,"0-5(0-3,0-3,1-3,1-3,0-3)",15,23/02/2024
Studio Pro,v,Kinetic 1,Java Road Sports Centre,19:00,"2-3(1-3,1-3,0-3,3-0,CR)",15,23/02/2024
Squashathon Zero,v,Ladies Recreation Club Div 12,Cornwall Street Squash Centre,19:00,"4-1(3-1,3-1,3-1,0-3,3-1)",15,23/02/2024
MERCURY,v,i-Mask Advance Squash Club 3,HK Squash Centre,19:00,"2-3(0-3,3-0,0-3,1-3,3-0)",15,23/02/2024
MERCURY,v,Squashathon Zero,HK Squash Centre,19:00,"0-5(0-3,0-3,1-3,0-3,0-3)",16,01/03/2024
Ladies Recreation Club Div 12,v,Studio Pro,Ladies Recreation Club,19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",16,01/03/2024
Kinetic 1,v,Sha Tin Squash Rackets Club 3,Yuen Long Jockey Club Squash Courts,19:00,"2-3(3-1,1-3,0-3,3-2,0-3)",16,01/03/2024
i-Mask Advance Squash Club 3,v,Hong Kong Cricket Club 6,Cornwall Street Squash Centre,19:00,"2-3(3-0,0-3,1-3,3-0,0-3)",16,01/03/2024
Hong Kong Cricket Club 6,v,Kinetic 1,Hong Kong Cricket Club,19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",17,08/03/2024
Sha Tin Squash Rackets Club 3,v,Ladies Recreation Club Div 12,Cornwall Street Squash Centre,19:00,"0-5(0-3,2-3,1-3,1-3,2-3)",17,08/03/2024
Studio Pro,v,MERCURY,Java Road Sports Centre,19:00,"2-3(3-2,3-2,0-3,1-3,2-3)",17,08/03/2024
Squashathon Zero,v,i-Mask Advance Squash Club 3,Pei Ho Street Sports Centre,19:00,"4-1(3-1,3-0,3-0,0-3,3-0)",17,08/03/2024
Squashathon Zero,v,Studio Pro,Cornwall Street Squash Centre,19:00,"5-0(3-1,3-0,3-2,3-0,3-0)",18,15/03/2024
MERCURY,v,Sha Tin Squash Rackets Club 3,HK Squash Centre,19:00,"4-1(4-1,3-2,0-3,CR,CR)",18,15/03/2024
Ladies Recreation Club Div 12,v,Hong Kong Cricket Club 6,Ladies Recreation Club,19:00,,18,15/03/2024
i-Mask Advance Squash Club 3,v,Kinetic 1,Cornwall Street Squash Centre,19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",18,15/03/2024
Kinetic 1,v,Ladies Recreation Club Div 12,Yuen Long Jockey Club Squash Courts,19:00,,19,22/03/2024
Hong Kong Cricket Club 6,v,MERCURY,Hong Kong Cricket Club,19:00,,19,22/03/2024
Sha Tin Squash Rackets Club 3,v,Squashathon Zero,Cornwall Street Squash Centre,19:00,,19,22/03/2024
Studio Pro,v,i-Mask Advance Squash Club 3,Java Road Sports Centre,19:00,,19,22/03/2024
Studio Pro,v,Sha Tin Squash Rackets Club 3,Java Road Sports Centre,19:00,,20,12/04/2024
Squashathon Zero,v,Hong Kong Cricket Club 6,Cornwall Street Squash Centre,19:00,,20,12/04/2024
MERCURY,v,Kinetic 1,HK Squash Centre,19:00,,20,12/04/2024
i-Mask Advance Squash Club 3,v,Ladies Recreation Club Div 12,Cornwall Street Squash Centre,19:00,,20,12/04/2024
Ladies Recreation Club Div 12,v,MERCURY,Ladies Recreation Club,19:00,,21,19/04/2024
Kinetic 1,v,Squashathon Zero,Yuen Long Jockey Club Squash Courts,19:00,,21,19/04/2024
Hong Kong Cricket Club 6,v,Studio Pro,Hong Kong Cricket Club,19:00,,21,19/04/2024
Sha Tin Squash Rackets Club 3,v,i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,19:00,,21,19/04/2024
