Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
TNG 2,v,Hong Kong Football Club 15,Cornwall Street Squash Centre,19:00,"2-3(0-3,0-3,1-3,3-0,3-0)",1,03/10/2023
South China Athletic Association,v,Tuen Mun Squash Club,HK Squash Centre,19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",1,03/10/2023
Hong Kong Cricket Club Rockers,v,Sha Tin Squash Rackets Club 5,Hong Kong Cricket Club,19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",1,03/10/2023
7NT,v,The Squash Club 2,Cornwall Street Squash Centre,19:00,"5-0(3-0,3-2,3-1,3-0,3-0)",1,03/10/2023
United Services Recreation Club 3,v,Physical Chess 4,United Services Recreation Club,19:00,"1-4(3-1,2-3,2-3,1-3,2-3)",1,03/10/2023
SKCSC,v,Invader Squash,Cornwall Street Squash Centre,19:00,"4-1(3-0,3-0,2-3,3-0,3-0)",1,03/10/2023
SKCSC,v,Physical Chess 4,Cornwall Street Squash Centre,19:00,"1-4(0-3,0-3,3-2,1-3,0-3)",2,10/10/2023
7NT,v,United Services Recreation Club 3,Cornwall Street Squash Centre,19:00,"1-4(3-1,1-3,0-3,1-3,1-3)",2,10/10/2023
The Squash Club 2,v,Hong Kong Cricket Club Rockers,Cornwall Street Squash Centre,19:00,"1-4(0-3,3-0,0-3,0-3,0-3)",2,10/10/2023
Sha Tin Squash Rackets Club 5,v,South China Athletic Association,Cornwall Street Squash Centre,19:00,"2-3(0-3,3-0,0-3,1-3,3-0)",2,10/10/2023
Tuen Mun Squash Club,v,TNG 2,Cornwall Street Squash Centre,19:00,"4-1(3-0,1-3,3-0,3-1,3-0)",2,10/10/2023
Invader Squash,v,Hong Kong Football Club 15,Harbour Road Sports Centre,19:00,"2-3(0-3,0-3,3-2,3-1,1-3)",2,10/10/2023
Hong Kong Football Club 15,v,Tuen Mun Squash Club,Hong Kong Football Club,19:00,"2-3(0-3,3-2,3-0,2-3,2-3)",3,17/10/2023
TNG 2,v,Sha Tin Squash Rackets Club 5,Cornwall Street Squash Centre,19:00,"3-2(3-0,1-3,3-2,2-3,3-1)",3,17/10/2023
South China Athletic Association,v,The Squash Club 2,HK Squash Centre,19:00,"3-2(1-3,3-0,0-3,3-0,WO)",3,17/10/2023
United Services Recreation Club 3,v,Hong Kong Cricket Club Rockers,United Services Recreation Club,19:00,"3-2(1-3,0-3,3-0,3-0,3-0)",3,17/10/2023
7NT,v,SKCSC,Cornwall Street Squash Centre,19:00,"5-0(3-0,3-1,3-1,3-0,3-0)",3,17/10/2023
Physical Chess 4,v,Invader Squash,Cornwall Street Squash Centre,19:00,"5-0(3-0,3-1,3-1,3-0,3-0)",3,17/10/2023
Physical Chess 4,v,7NT,Cornwall Street Squash Centre,19:00,"5-0(3-2,3-1,3-0,3-0,3-2)",4,31/10/2023
SKCSC,v,Hong Kong Cricket Club Rockers,Cornwall Street Squash Centre,19:00,"1-4(0-3,1-3,0-3,3-0,0-3)",4,31/10/2023
South China Athletic Association,v,United Services Recreation Club 3,HK Squash Centre,19:00,"1-4(2-3,2-3,3-0,0-3,0-3)",4,31/10/2023
The Squash Club 2,v,TNG 2,Cornwall Street Squash Centre,19:00,"4-1(3-1,3-0,3-2,2-3,3-0)",4,31/10/2023
Sha Tin Squash Rackets Club 5,v,Hong Kong Football Club 15,Cornwall Street Squash Centre,19:00,"2-3(3-0,0-3,3-0,1-3,0-3)",4,31/10/2023
Invader Squash,v,Tuen Mun Squash Club,Harbour Road Sports Centre,19:00,"2-3(0-3,3-2,3-0,1-3,0-3)",4,31/10/2023
Tuen Mun Squash Club,v,Sha Tin Squash Rackets Club 5,Cornwall Street Squash Centre,19:00,"4-1(1-3,3-0,3-1,3-1,3-0)",5,07/11/2023
Hong Kong Football Club 15,v,The Squash Club 2,Hong Kong Football Club,19:00,"1-4(0-3,0-3,0-3,2-3,3-0)",5,07/11/2023
TNG 2,v,United Services Recreation Club 3,Cornwall Street Squash Centre,19:00,"0-5(1-3,0-3,0-3,0-3,1-3)",5,07/11/2023
South China Athletic Association,v,SKCSC,HK Squash Centre,19:00,"2-3(2-3,1-3,3-2,1-3,3-0)",5,07/11/2023
Hong Kong Cricket Club Rockers,v,Physical Chess 4,Hong Kong Cricket Club,19:00,"1-4(1-3,3-2,1-3,1-3,1-3)",5,07/11/2023
7NT,v,Invader Squash,Cornwall Street Squash Centre,19:00,"5-0(3-2,3-0,3-1,3-0,3-0)",5,07/11/2023
7NT,v,Hong Kong Cricket Club Rockers,Cornwall Street Squash Centre,19:00,"5-0(3-1,3-0,3-0,3-1,3-0)",6,14/11/2023
Physical Chess 4,v,South China Athletic Association,Cornwall Street Squash Centre,19:00,"5-0(3-2,3-0,3-0,3-1,3-0)",6,14/11/2023
SKCSC,v,TNG 2,Cornwall Street Squash Centre,19:00,"5-0(3-1,3-1,3-0,3-0,3-1)",6,14/11/2023
United Services Recreation Club 3,v,Hong Kong Football Club 15,United Services Recreation Club,19:00,"5-0(3-0,3-0,3-2,3-0,3-0)",6,14/11/2023
The Squash Club 2,v,Tuen Mun Squash Club,Cornwall Street Squash Centre,19:00,"1-4(0-3,1-3,0-3,0-3,3-2)",6,14/11/2023
Invader Squash,v,Sha Tin Squash Rackets Club 5,Harbour Road Sports Centre,19:00,"2-3(0-3,3-1,1-3,0-3,3-0)",6,14/11/2023
Sha Tin Squash Rackets Club 5,v,The Squash Club 2,Cornwall Street Squash Centre,19:00,"3-2(3-0,1-3,0-3,3-1,3-0)",7,21/11/2023
Tuen Mun Squash Club,v,United Services Recreation Club 3,Cornwall Street Squash Centre,19:00,"2-3(3-1,0-3,1-3,1-3,3-1)",7,21/11/2023
Hong Kong Football Club 15,v,SKCSC,HK Squash Centre,19:00,"5-0(3-0,3-2,3-2,3-1,3-2)",7,21/11/2023
TNG 2,v,Physical Chess 4,Cornwall Street Squash Centre,19:00,"0-5(0-3,2-3,2-3,1-3,0-3)",7,21/11/2023
7NT,v,South China Athletic Association,Cornwall Street Squash Centre,19:00,"4-1(2-3,3-0,3-0,3-2,3-1)",7,21/11/2023
Hong Kong Cricket Club Rockers,v,Invader Squash,Hong Kong Cricket Club,19:00,"5-0(3-0,3-0,3-0,3-1,3-1)",7,21/11/2023
Hong Kong Cricket Club Rockers,v,South China Athletic Association,Hong Kong Cricket Club,19:00,"2-3(3-0,2-3,1-3,3-1,0-3)",8,05/12/2023
7NT,v,TNG 2,Cornwall Street Squash Centre,19:00,"3-2(1-3,3-1,3-0,2-3,3-0)",8,05/12/2023
Physical Chess 4,v,Hong Kong Football Club 15,Cornwall Street Squash Centre,19:00,"4-1(3-1,3-0,3-2,1-3,3-0)",8,05/12/2023
SKCSC,v,Tuen Mun Squash Club,Cornwall Street Squash Centre,19:00,"2-3(0-3,3-1,3-1,0-3,0-3)",8,05/12/2023
United Services Recreation Club 3,v,Sha Tin Squash Rackets Club 5,United Services Recreation Club,19:00,"4-1(1-3,3-0,3-0,3-1,3-0)",8,05/12/2023
Invader Squash,v,The Squash Club 2,Harbour Road Sports Centre,19:00,"2-3(3-2,0-3,3-2,0-3,2-3)",8,05/12/2023
The Squash Club 2,v,United Services Recreation Club 3,Cornwall Street Squash Centre,19:00,"0-5(2-3,0-3,1-3,0-3,0-3)",9,12/12/2023
Sha Tin Squash Rackets Club 5,v,SKCSC,Cornwall Street Squash Centre,19:00,"1-4(3-0,1-3,0-3,0-3,0-3)",9,12/12/2023
Tuen Mun Squash Club,v,Physical Chess 4,Cornwall Street Squash Centre,19:00,"0-5(0-3,1-3,1-3,0-3,0-3)",9,12/12/2023
Hong Kong Football Club 15,v,7NT,Hong Kong Football Club,19:00,"2-3(0-3,2-3,3-1,3-2,0-3)",9,12/12/2023
TNG 2,v,Hong Kong Cricket Club Rockers,Cornwall Street Squash Centre,19:00,"1-4(2-3,0-3,0-3,0-3,3-1)",9,12/12/2023
South China Athletic Association,v,Invader Squash,HK Squash Centre,19:00,"3-2(3-2,3-1,0-3,3-2,1-3)",9,12/12/2023
South China Athletic Association,v,TNG 2,HK Squash Centre,19:00,"1-4(3-0,0-3,0-3,0-3,0-3)",10,02/01/2024
Hong Kong Cricket Club Rockers,v,Hong Kong Football Club 15,Hong Kong Cricket Club,19:00,"4-1(3-0,3-2,2-3,3-2,3-0)",10,02/01/2024
7NT,v,Tuen Mun Squash Club,Cornwall Street Squash Centre,19:00,"3-2(0-3,3-1,3-1,3-1,0-3)",10,02/01/2024
Physical Chess 4,v,Sha Tin Squash Rackets Club 5,Cornwall Street Squash Centre,19:00,"4-1(2-3,3-0,3-0,3-2,3-0)",10,02/01/2024
SKCSC,v,The Squash Club 2,Cornwall Street Squash Centre,19:00,"4-1(3-1,1-3,3-0,3-0,3-0)",10,02/01/2024
Invader Squash,v,United Services Recreation Club 3,Harbour Road Sports Centre,19:00,"0-5(0-3,1-3,0-3,1-3,0-3)",10,02/01/2024
United Services Recreation Club 3,v,SKCSC,United Services Recreation Club,19:00,"2-3(1-3,0-3,3-1,3-0,0-3)",11,09/01/2024
The Squash Club 2,v,Physical Chess 4,Cornwall Street Squash Centre,19:00,"1-4(3-1,0-3,0-3,2-3,1-3)",11,09/01/2024
Sha Tin Squash Rackets Club 5,v,7NT,Cornwall Street Squash Centre,19:00,"2-3(3-1,1-3,0-3,0-3,3-0)",11,09/01/2024
Tuen Mun Squash Club,v,Hong Kong Cricket Club Rockers,Cornwall Street Squash Centre,19:00,"2-3(0-3,0-3,3-1,3-2,0-3)",11,09/01/2024
Hong Kong Football Club 15,v,South China Athletic Association,Hong Kong Football Club,19:00,"3-2(0-3,3-0,1-3,3-0,3-0)",11,09/01/2024
TNG 2,v,Invader Squash,Cornwall Street Squash Centre,19:00,"3-2(3-0,2-3,3-2,0-3,3-1)",11,09/01/2024
Hong Kong Football Club 15,v,TNG 2,Hong Kong Football Club,19:00,"4-1(3-1,3-0,3-0,3-0,2-3)",12,16/01/2024
Tuen Mun Squash Club,v,South China Athletic Association,Cornwall Street Squash Centre,19:00,"3-2(1-3,0-3,3-2,3-0,3-2)",12,16/01/2024
Sha Tin Squash Rackets Club 5,v,Hong Kong Cricket Club Rockers,Cornwall Street Squash Centre,19:00,"2-3(3-0,0-3,0-3,3-2,0-3)",12,16/01/2024
The Squash Club 2,v,7NT,Cornwall Street Squash Centre,19:00,"1-4(2-3,3-2,0-3,0-3,0-3)",12,16/01/2024
Physical Chess 4,v,United Services Recreation Club 3,Cornwall Street Squash Centre,19:00,"2-3(3-1,1-3,3-2,2-3,0-3)",12,16/01/2024
Invader Squash,v,SKCSC,Harbour Road Sports Centre,19:00,"0-5(2-3,0-3,1-3,1-3,0-3)",12,16/01/2024
Physical Chess 4,v,SKCSC,Cornwall Street Squash Centre,19:00,"4-1(3-1,3-0,2-3,3-0,3-0)",13,23/01/2024
United Services Recreation Club 3,v,7NT,United Services Recreation Club,19:00,"3-2(1-3,2-3,3-1,3-1,3-2)",13,23/01/2024
