Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Friend Club 1,v,X-Alpha 1,Cornwall Street Squash Centre,19:00,"1-4(1-3,3-1,1-3,2-3,0-3)",1,09/10/2023
Kowloon Cricket Club 4,v,TNGX,Kowloon Cricket Club,19:00,"5-0(3-1,3-0,3-2,3-0,3-0)",1,09/10/2023
Hong Kong Football Club 4A,v,Hong Kong Football Club 4B,Hong Kong Football Club,19:00,"2-3(1-3,1-3,1-3,3-2,3-0)",1,09/10/2023
X-Alpha 1,v,Kowloon Cricket Club 4,Cornwall Street Squash Centre,19:00,"4-1(3-1,3-2,0-3,3-1,3-0)",2,16/10/2023
Hong Kong Football Club 4B,v,TNGX,Hong Kong Football Club,19:00,"3-2(3-2,1-3,3-0,3-0,0-3)",2,16/10/2023
Friend Club 1,v,Hong Kong Football Club 4A,Cornwall Street Squash Centre,19:00,"3-2(3-0,3-0,1-3,3-1,0-3)",2,16/10/2023
Hong Kong Football Club 4A,v,X-Alpha 1,Hong Kong Football Club,19:00,"1-4(0-3,0-3,0-3,1-3,3-1)",3,30/10/2023
TNGX,v,Friend Club 1,Cornwall Street Squash Centre,19:00,"4-1(0-3,3-0,3-1,3-0,3-0)",3,30/10/2023
Hong Kong Football Club 4B,v,Kowloon Cricket Club 4,Hong Kong Football Club,19:00,"2-3(3-0,2-3,3-2,0-3,0-3)",3,30/10/2023
X-Alpha 1,v,Hong Kong Football Club 4B,Cornwall Street Squash Centre,19:00,"4-1(3-2,3-1,0-3,3-1,3-0)",4,06/11/2023
Friend Club 1,v,Kowloon Cricket Club 4,Cornwall Street Squash Centre,19:00,"1-4(3-1,0-3,1-2,0-3,0-3)",4,06/11/2023
Hong Kong Football Club 4A,v,TNGX,Hong Kong Football Club,19:00,"1-4(1-3,2-3,1-3,3-0,0-3)",4,06/11/2023
TNGX,v,X-Alpha 1,Cornwall Street Squash Centre,19:00,"0-5(0-3,1-3,2-3,0-3,0-3)",5,13/11/2023
Hong Kong Football Club 4A,v,Kowloon Cricket Club 4,Hong Kong Football Club,19:00,"0-5(0-3,1-3,1-3,0-3,0-3)",5,13/11/2023
Hong Kong Football Club 4B,v,Friend Club 1,Hong Kong Football Club,19:00,"1-4(0-3,3-1,2-3,2-3,0-3)",5,13/11/2023
