Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
YLJR 1,v,i-Mask Advance Squash Club 1,Cornwall Street Squash Centre,19:00,"2-3(3-2,1-3,2-3,3-2,0-3)",1,03/10/2023
Electrify Squash Div 5,v,Squashathon,HK Squash Centre,19:00,"3-2(3-0,3-2,2-3,3-1,0-3)",1,03/10/2023
Hong Kong Football Club 5,v,United Services Recreation Club 1,Hong Kong Football Club,19:00,"4-1(1-3,3-1,3-0,3-0,3-0)",1,03/10/2023
Sha Tin Squash Rackets Club 1,v,Kowloon Cricket Club 5,Cornwall Street Squash Centre,19:00,"1-4(1-3,0-3,3-1,1-3,CR)",1,03/10/2023
X-Alpha 2,v,[BYE],,,,1,03/10/2023
X-Alpha 2,v,Sha Tin Squash Rackets Club 1,Cornwall Street Squash Centre,19:00,"3-2(2-3,3-2,1-3,3-0,3-0)",2,10/10/2023
Hong Kong Football Club 5,v,Kowloon Cricket Club 5,Hong Kong Football Club,19:00,"3-2(0-3,3-1,3-0,3-2,1-3)",2,10/10/2023
United Services Recreation Club 1,v,Electrify Squash Div 5,United Services Recreation Club,19:00,"3-2(3-1,3-0,3-1,1-3,2-3)",2,10/10/2023
Squashathon,v,YLJR 1,Cornwall Street Squash Centre,19:00,"0-5(1-3,1-3,1-3,0-3,0-3)",2,10/10/2023
i-Mask Advance Squash Club 1,v,[BYE],,,,2,10/10/2023
i-Mask Advance Squash Club 1,v,Squashathon,Cornwall Street Squash Centre,19:00,"4-1(3-2,3-2,3-1,0-3,3-1)",3,17/10/2023
YLJR 1,v,United Services Recreation Club 1,Cornwall Street Squash Centre,19:00,"3-2(3-1,0-3,3-0,2-3,3-2)",3,17/10/2023
Electrify Squash Div 5,v,Kowloon Cricket Club 5,HK Squash Centre,19:00,"1-4(1-3,0-3,1-3,0-3,CR)",3,17/10/2023
Hong Kong Football Club 5,v,X-Alpha 2,Hong Kong Football Club,19:00,"2-3(3-2,3-1,2-3,2-3,1-3)",3,17/10/2023
Sha Tin Squash Rackets Club 1,v,[BYE],,,,3,17/10/2023
Sha Tin Squash Rackets Club 1,v,Hong Kong Football Club 5,Cornwall Street Squash Centre,19:00,"1-4(2-3,3-0,1-3,2-3,0-3)",4,31/10/2023
