Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Sha Tin Squash Rackets Club 6,v,Star River 2,Cornwall Street Squash Centre,19:00,"4-1(3-0,2-3,3-1,3-0,3-0)",17,06/03/2024
SQUASHTASTIC 8,v,Latecomers,Kwun Chung Sports Centre,19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",17,06/03/2024
Winter Warriors,v,Airporterz,HK Squash Centre,19:00,"4-1(3-0,3-0,3-2,3-0,CR)",17,06/03/2024
ZOMA,v,CSD Squash Team,Cornwall Street Squash Centre,19:00,"5-0(3-2,3-0,3-0,CR,CR)",17,06/03/2024
Kinetic 3,v,CSD Squash Team,HK Squash Centre,19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",18,13/03/2024
ZOMA,v,Winter Warriors,Cornwall Street Squash Centre,19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",18,13/03/2024
Airporterz,v,SQUASHTASTIC 8,Kwun Chung Sports Centre,19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",18,13/03/2024
Latecomers,v,Sha Tin Squash Rackets Club 6,HK Squash Centre,19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",18,13/03/2024
Hong Kong Football Club 16,v,Star River 2,Hong Kong Football Club,19:00,"3-2(3-0,3-0,3-0,2-3,0-3)",18,13/03/2024
Global Squash 2,v,i-Mask Advance Squash Club 6,Harbour Road Sports Centre,19:00,"4-1(3-0,2-3,3-1,3-0,3-1)",18,13/03/2024
i-Mask Advance Squash Club 6,v,Kinetic 3,Cornwall Street Squash Centre,19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",19,20/03/2024
Global Squash 2,v,Star River 2,Harbour Road Sports Centre,19:00,"4-1(3-0,3-0,3-0,3-1,0-3)",19,20/03/2024
Hong Kong Football Club 16,v,Latecomers,Hong Kong Football Club,19:00,"3-2(0-3,3-0,3-0,0-3,3-0)",19,20/03/2024
Sha Tin Squash Rackets Club 6,v,Airporterz,Cornwall Street Squash Centre,19:00,"3-2(3-1,0-3,0-3,3-2,3-0)",19,20/03/2024
SQUASHTASTIC 8,v,ZOMA,Kwun Chung Sports Centre,19:00,"0-5(0-3,0-3,0-3,0-3,CR)",19,20/03/2024
Winter Warriors,v,CSD Squash Team,HK Squash Centre,19:00,"4-1(1-3,3-2,3-1,CR,CR)",19,20/03/2024
Kinetic 3,v,Winter Warriors,HK Squash Centre,19:00,"4-1(1-3,3-0,3-0,3-0,CR)",20,10/04/2024
CSD Squash Team,v,SQUASHTASTIC 8,HK Squash Centre,19:00,"2-3(3-0,2-3,3-2,0-3,CR)",20,10/04/2024
ZOMA,v,Sha Tin Squash Rackets Club 6,Cornwall Street Squash Centre,19:00,"1-4(0-3,0-3,3-1,2-3,1-3)",20,10/04/2024
Airporterz,v,Hong Kong Football Club 16,Kwun Chung Sports Centre,19:00,"0-5(CR,CR,CR,CR,CR)",20,10/04/2024
Global Squash 2,v,Latecomers,Harbour Road Sports Centre,19:00,"5-0(3-0,3-0,3-0,2-1,3-0)",20,10/04/2024
Star River 2,v,i-Mask Advance Squash Club 6,Cornwall Street Squash Centre,19:00,"2-3(3-1,1-3,1-3,3-1,2-3)",20,10/04/2024
Star River 2,v,Kinetic 3,Cornwall Street Squash Centre,19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",21,17/04/2024
i-Mask Advance Squash Club 6,v,Latecomers,Cornwall Street Squash Centre,19:00,"3-2(0-3,3-1,3-0,3-0,CR)",21,17/04/2024
Global Squash 2,v,Airporterz,Harbour Road Sports Centre,19:00,"4-1(3-2,1-3,3-1,3-0,2-1)",21,17/04/2024
Hong Kong Football Club 16,v,ZOMA,Hong Kong Football Club,19:00,"1-4(2-3,2-3,3-1,1-3,2-3)",21,17/04/2024
Sha Tin Squash Rackets Club 6,v,CSD Squash Team,Cornwall Street Squash Centre,19:00,"5-0(3-0,3-0,3-0,CR,CR)",21,17/04/2024
SQUASHTASTIC 8,v,Winter Warriors,Kwun Chung Sports Centre,19:00,"0-5(0-3,0-3,CR,CR,CR)",21,17/04/2024
Kinetic 3,v,SQUASHTASTIC 8,HK Squash Centre,19:00,,22,24/04/2024
Winter Warriors,v,Sha Tin Squash Rackets Club 6,HK Squash Centre,19:00,"1-4(0-3,3-2,0-3,1-3,CR)",22,24/04/2024
CSD Squash Team,v,Hong Kong Football Club 16,HK Squash Centre,19:00,"1-4(3-1,1-3,CR,CR,CR)",22,24/04/2024
ZOMA,v,Global Squash 2,Cornwall Street Squash Centre,19:00,"1-4(1-3,0-3,1-3,1-3,3-1)",22,24/04/2024
Airporterz,v,i-Mask Advance Squash Club 6,Kwun Chung Sports Centre,19:00,,22,24/04/2024
Latecomers,v,Star River 2,HK Squash Centre,19:00,"1-4(2-3,0-3,0-3,3-1,0-3)",22,24/04/2024
